Date,NO3N,Student_Flag
5/26/2017 7:29,1.817,0
5/26/2017 7:59,2.153,0
5/26/2017 8:29,1.709,0
5/26/2017 8:59,0.512,0
5/26/2017 9:29,0.287,0
5/26/2017 9:59,0.5,0
5/26/2017 10:29,0.381,0
5/26/2017 10:59,0.877,0
5/26/2017 11:29,0.479,0
5/26/2017 11:59,0.827,0
5/26/2017 12:29,1.103,0
5/26/2017 12:59,1.038,0
5/26/2017 13:29,1.635,0
5/26/2017 13:59,2.04,0
5/26/2017 14:29,2.205,0
5/26/2017 14:59,1.355,0
5/26/2017 15:29,1.957,0
5/26/2017 15:59,1.904,0
5/26/2017 16:29,1.878,0
5/26/2017 16:59,2.337,0
5/26/2017 17:29,2.469,0
5/26/2017 17:59,2.705,0
5/26/2017 18:29,0.711,0
5/26/2017 18:59,0.324,0
5/26/2017 19:29,0.318,0
5/26/2017 19:59,0.756,0
5/26/2017 20:29,2.046,0
5/26/2017 20:59,3.298,0
5/26/2017 21:29,3.602,0
5/26/2017 21:59,3.818,0
5/26/2017 22:29,3.712,0
5/26/2017 22:59,3.718,0
5/26/2017 23:29,3.543,0
5/26/2017 23:59,3.364,0
5/27/2017 0:29,3.553,0
5/27/2017 0:59,3.587,0
5/27/2017 1:29,3.529,0
5/27/2017 1:59,3.408,0
5/27/2017 2:29,3.39,0
5/27/2017 2:59,3.295,0
5/27/2017 3:29,3.375,0
5/27/2017 3:59,3.491,0
5/27/2017 4:29,3.369,0
5/27/2017 4:59,3.367,0
5/27/2017 5:29,0.979,0
5/27/2017 5:59,0.03,0
5/27/2017 6:29,1.347,0
5/27/2017 6:59,1.475,0
5/27/2017 7:29,1.686,0
5/27/2017 7:59,2.308,0
5/27/2017 8:29,2.274,0
5/27/2017 8:59,2.429,0
5/27/2017 9:29,2.634,0
5/27/2017 9:59,2.624,0
5/27/2017 10:29,2.541,0
5/27/2017 10:59,2.769,0
5/27/2017 11:29,2.992,0
5/27/2017 11:59,3.104,0
5/27/2017 12:29,3.112,0
5/27/2017 12:59,2.865,0
5/27/2017 13:29,2.875,0
5/27/2017 13:59,2.943,0
5/27/2017 14:29,2.934,0
5/27/2017 14:59,2.903,0
5/27/2017 15:29,2.846,0
5/27/2017 15:59,1.064,0
5/27/2017 16:29,0.435,0
5/27/2017 16:59,0.139,0
5/27/2017 17:29,0.395,0
5/27/2017 17:59,0.39,0
5/27/2017 18:29,0.908,0
5/27/2017 18:59,1.845,0
5/27/2017 19:29,1.822,0
5/27/2017 19:59,1.974,0
5/27/2017 20:29,2.18,0
5/27/2017 20:59,1.846,0
5/27/2017 21:29,1.187,0
5/27/2017 21:59,1.953,0
5/27/2017 22:29,2.232,0
5/27/2017 22:59,1.417,0
5/27/2017 23:29,0.241,0
5/27/2017 23:59,0.3,0
5/28/2017 0:29,0.715,0
5/28/2017 0:59,0.744,0
5/28/2017 1:29,0.773,0
5/28/2017 1:59,1.173,0
5/28/2017 2:29,1.589,0
5/28/2017 2:59,1.735,0
5/28/2017 3:29,1.911,0
5/28/2017 3:59,1.962,0
5/28/2017 4:29,2.101,0
5/28/2017 4:59,1.959,0
5/28/2017 5:29,1.987,0
5/28/2017 5:59,2.019,0
5/28/2017 6:29,1.941,0
5/28/2017 6:59,1.955,0
5/28/2017 7:29,1.827,0
5/28/2017 7:59,1.749,0
5/28/2017 8:29,1.922,0
5/28/2017 8:59,1.823,0
5/28/2017 9:29,1.769,0
5/28/2017 9:59,1.826,0
5/28/2017 10:29,1.394,0
5/28/2017 10:59,0.314,0
5/28/2017 11:29,0.267,0
5/28/2017 11:59,0.768,0
5/28/2017 12:29,0.988,0
5/28/2017 12:59,0.825,0
5/28/2017 13:29,1.102,0
5/28/2017 13:59,1.264,0
5/28/2017 14:29,1.151,0
5/28/2017 14:59,1.159,0
5/28/2017 15:29,1.244,0
5/28/2017 15:59,1.404,0
5/28/2017 16:29,1.397,0
5/28/2017 16:59,1.381,0
5/28/2017 17:29,1.548,0
5/28/2017 17:59,1.455,0
5/28/2017 18:29,1.407,0
5/28/2017 18:59,1.411,0
5/28/2017 19:29,1.485,0
5/28/2017 19:59,1.383,0
5/28/2017 20:29,1.441,0
5/28/2017 20:59,1.519,0
5/28/2017 21:29,1.387,0
5/28/2017 21:59,1.313,0
5/28/2017 22:29,1.551,0
5/28/2017 22:59,1.434,0
5/28/2017 23:29,1.17,0
5/28/2017 23:59,0.451,0
5/29/2017 0:29,0.194,0
5/29/2017 0:59,0.4,0
5/29/2017 1:29,0.668,0
5/29/2017 1:59,1.02,0
5/29/2017 2:29,0.967,0
5/29/2017 2:59,0.893,0
5/29/2017 3:29,1.237,0
5/29/2017 3:59,0.986,0
5/29/2017 4:29,1.089,0
5/29/2017 4:59,1.234,0
5/29/2017 5:29,1.114,0
5/29/2017 5:59,1.016,0
5/29/2017 6:29,1.208,0
5/29/2017 6:59,1.295,0
5/29/2017 7:29,1.122,0
5/29/2017 7:59,0.872,0
5/29/2017 8:29,0.999,0
5/29/2017 8:59,1.439,0
5/29/2017 9:29,1.085,0
5/29/2017 9:59,1.184,0
5/29/2017 10:29,1.264,0
5/29/2017 10:59,1.254,0
5/29/2017 11:29,1.195,0
5/29/2017 11:59,1.319,0
5/29/2017 12:29,1.163,0
5/29/2017 12:59,1.182,0
5/29/2017 13:29,0.727,0
5/29/2017 13:59,0.39,0
5/29/2017 14:29,0.755,0
5/29/2017 14:59,0.312,0
5/29/2017 15:29,0.474,0
5/29/2017 15:59,0.462,0
5/29/2017 16:29,0.689,0
5/29/2017 16:59,0.807,0
5/29/2017 17:29,0.865,0
5/29/2017 17:59,1.38,0
5/29/2017 18:29,0.941,0
5/29/2017 18:59,1.078,0
5/29/2017 19:29,0.88,0
5/29/2017 19:59,0.882,0
5/29/2017 20:29,1.115,0
5/29/2017 20:59,0.77,0
5/29/2017 21:29,0.883,0
5/29/2017 21:59,0.88,0
5/29/2017 22:29,1.155,0
5/29/2017 22:59,0.955,0
5/29/2017 23:29,1.008,0
5/29/2017 23:59,0.943,0
5/30/2017 0:29,0.831,0
5/30/2017 0:59,0.805,0
5/30/2017 1:29,0.51,0
5/30/2017 1:59,0.366,0
5/30/2017 2:29,2.112,0
5/30/2017 2:59,1.835,0
5/30/2017 3:29,1.869,0
5/30/2017 3:59,2.603,0
5/30/2017 4:29,2.685,0
5/30/2017 4:59,2.651,0
5/30/2017 5:29,2.969,0
5/30/2017 5:59,1.971,0
5/30/2017 6:29,2.466,0
5/30/2017 6:59,3.483,0
5/30/2017 7:29,3.945,0
5/30/2017 7:59,2.931,0
5/30/2017 8:29,3.587,0
5/30/2017 8:59,8.426,0
5/30/2017 9:29,8.886,0
5/30/2017 9:59,2.658,0
5/30/2017 10:29,2.719,0
5/30/2017 10:59,2.641,0
5/30/2017 11:29,5.157,0
5/30/2017 11:59,7.328,0
5/30/2017 12:29,6.692,0
5/30/2017 12:59,8.346,0
5/30/2017 13:29,8.468,0
5/30/2017 13:59,8.19,0
5/30/2017 14:29,8.692,0
5/30/2017 14:59,8.718,0
5/30/2017 15:29,8.452,0
5/30/2017 15:59,4.506,0
5/30/2017 16:29,2.45,0
5/30/2017 16:59,1.781,0
5/30/2017 17:29,2.183,0
5/30/2017 17:59,3.864,0
5/30/2017 18:29,5.852,0
5/30/2017 18:59,8.061,0
5/30/2017 19:29,7.412,0
5/30/2017 19:59,5.619,0
5/30/2017 20:29,7.486,0
5/30/2017 20:59,8.099,0
5/30/2017 21:29,8.174,0
5/30/2017 21:59,8.228,0
5/30/2017 22:29,8.061,0
5/30/2017 22:59,7.882,0
5/30/2017 23:29,7.509,0
5/30/2017 23:59,7.801,0
5/31/2017 0:29,7.861,0
5/31/2017 0:59,7.808,0
5/31/2017 1:29,7.819,0
5/31/2017 1:59,7.554,0
5/31/2017 2:29,7.663,0
5/31/2017 2:59,4.211,0
5/31/2017 3:29,1.43,0
5/31/2017 3:59,3.385,0
5/31/2017 4:29,4.691,0
5/31/2017 4:59,5.238,0
5/31/2017 5:29,5.458,0
5/31/2017 5:59,5.249,0
5/31/2017 6:29,5.032,0
5/31/2017 6:59,5.108,0
5/31/2017 7:29,5.276,0
5/31/2017 7:59,5.404,0
5/31/2017 8:29,5.471,0
5/31/2017 8:59,5.512,0
5/31/2017 9:29,5.528,0
5/31/2017 9:59,5.397,0
5/31/2017 10:29,5.438,0
5/31/2017 10:59,5.31,0
5/31/2017 11:29,5.316,0
5/31/2017 11:59,5.152,0
5/31/2017 12:29,5.231,0
5/31/2017 12:59,3.092,0
5/31/2017 13:29,1.31,0
5/31/2017 13:59,1.083,0
5/31/2017 14:29,2.8,0
5/31/2017 14:59,2.987,0
5/31/2017 15:29,3.417,0
5/31/2017 15:59,3.831,0
5/31/2017 16:29,4.164,0
5/31/2017 16:59,4.532,0
5/31/2017 17:29,1.268,0
5/31/2017 17:59,0.707,0
5/31/2017 18:29,1.624,0
5/31/2017 18:59,3.139,0
5/31/2017 19:29,3.801,0
5/31/2017 19:59,4.137,0
5/31/2017 20:29,4.176,0
5/31/2017 20:59,4.278,0
5/31/2017 21:29,4.152,0
5/31/2017 21:59,4.395,0
5/31/2017 22:29,4.274,0
5/31/2017 22:59,4.368,0
5/31/2017 23:29,4.332,0
5/31/2017 23:59,4.505,0
6/1/2017 0:29,4.316,0
6/1/2017 0:59,4.401,0
6/1/2017 1:29,4.185,0
6/1/2017 1:59,4.311,0
6/1/2017 2:29,4.165,0
6/1/2017 2:59,4.031,0
6/1/2017 3:29,1.205,0
6/1/2017 3:59,0.428,0
6/1/2017 4:29,1.211,0
6/1/2017 4:59,2.19,0
6/1/2017 5:29,2.372,0
6/1/2017 5:59,2.464,0
6/1/2017 6:29,2.386,0
6/1/2017 6:59,2.547,0
6/1/2017 7:29,2.548,0
6/1/2017 7:59,2.589,0
6/1/2017 8:29,2.689,0
6/1/2017 8:59,2.754,0
6/1/2017 9:29,2.68,0
6/1/2017 9:59,2.51,0
6/1/2017 10:29,2.758,0
6/1/2017 10:59,2.8,0
6/1/2017 11:29,2.778,0
6/1/2017 11:59,2.745,0
6/1/2017 12:29,2.969,0
6/1/2017 12:59,2.678,0
6/1/2017 13:29,2.694,0
6/1/2017 13:59,2.603,0
6/1/2017 14:29,2.776,0
6/1/2017 14:59,2.682,0
6/1/2017 15:29,3.003,0
6/1/2017 15:59,2.768,0
6/1/2017 16:29,1.104,0
6/1/2017 16:59,0.597,0
6/1/2017 17:29,0.851,0
6/1/2017 17:59,1.048,0
6/1/2017 18:29,1.718,0
6/1/2017 18:59,1.777,0
6/1/2017 19:29,1.838,0
6/1/2017 19:59,1.875,0
6/1/2017 20:29,1.826,0
6/1/2017 20:59,1.992,0
6/1/2017 21:29,2.017,0
6/1/2017 21:59,2.091,0
6/1/2017 22:29,2.088,0
6/1/2017 22:59,2.027,0
6/1/2017 23:29,2.128,0
6/1/2017 23:59,1.988,0
6/2/2017 0:29,2.025,0
6/2/2017 0:59,1.971,0
6/2/2017 1:29,1.913,0
6/2/2017 1:59,2.108,0
6/2/2017 2:29,1.998,0
6/2/2017 2:59,2.198,0
6/2/2017 3:29,1.67,0
6/2/2017 3:59,0.822,0
6/2/2017 4:29,0.466,0
6/2/2017 4:59,1.173,0
6/2/2017 5:29,1.61,0
6/2/2017 5:59,1.54,0
6/2/2017 6:29,1.553,0
6/2/2017 6:59,1.538,0
6/2/2017 7:29,1.386,0
6/2/2017 7:59,1.456,0
6/2/2017 8:29,1.701,0
6/2/2017 8:59,1.744,0
6/2/2017 9:29,1.488,0
6/2/2017 9:59,1.69,0
6/2/2017 10:29,1.743,0
6/2/2017 10:59,1.743,0
6/2/2017 11:29,1.822,0
6/2/2017 11:59,1.842,0
6/2/2017 12:29,1.925,0
6/2/2017 12:59,1.766,0
6/2/2017 13:29,1.688,0
6/2/2017 13:59,1.381,0
6/2/2017 14:29,1.603,0
6/2/2017 14:59,1.558,0
6/2/2017 15:29,1.128,0
6/2/2017 15:59,0.741,0
6/2/2017 16:29,0.596,0
6/2/2017 16:59,0.826,0
6/2/2017 17:29,1.081,0
6/2/2017 17:59,1.128,0
6/2/2017 18:29,1.295,0
6/2/2017 18:59,1.596,0
6/2/2017 19:29,1.665,0
6/2/2017 19:59,1.553,0
6/2/2017 20:29,1.604,0
6/2/2017 20:59,1.44,0
6/2/2017 21:29,1.755,0
6/2/2017 21:59,1.548,0
6/2/2017 22:29,1.568,0
6/2/2017 22:59,1.601,0
6/2/2017 23:29,1.677,0
6/2/2017 23:59,1.52,0
6/3/2017 0:29,1.69,0
6/3/2017 0:59,1.4,0
6/3/2017 1:29,1.395,0
6/3/2017 1:59,1.316,0
6/3/2017 2:29,1.398,0
6/3/2017 2:59,0.628,0
6/3/2017 3:29,0.709,0
6/3/2017 3:59,0.86,0
6/3/2017 4:29,1.145,0
6/3/2017 4:59,1.073,0
6/3/2017 5:29,1.054,0
6/3/2017 5:59,0.982,0
6/3/2017 6:29,1.273,0
6/3/2017 6:59,0.976,0
6/3/2017 7:29,0.78,0
6/3/2017 7:59,1.021,0
6/3/2017 8:29,1.013,0
6/3/2017 8:59,1.02,0
6/3/2017 9:29,1.011,0
6/3/2017 9:59,0.773,0
6/3/2017 10:29,1.052,0
6/3/2017 10:59,1.04,0
6/3/2017 11:29,0.926,0
6/3/2017 11:59,0.979,0
6/3/2017 12:29,0.6,0
6/3/2017 12:59,0.906,0
6/3/2017 13:29,0.534,0
6/3/2017 13:59,0.927,0
6/3/2017 14:29,1.052,0
6/3/2017 14:59,0.992,0
6/3/2017 15:29,0.963,0
6/3/2017 15:59,1.493,0
6/3/2017 16:29,1.237,0
6/3/2017 16:59,1.092,0
6/3/2017 17:29,1.071,0
6/3/2017 17:59,1.129,0
6/3/2017 18:29,0.79,0
6/3/2017 18:59,1.363,0
6/3/2017 19:29,1.32,0
6/3/2017 19:59,1.238,0
6/3/2017 20:29,1.149,0
6/3/2017 20:59,0.829,0
6/3/2017 21:29,0.879,0
6/3/2017 21:59,1.188,0
6/3/2017 22:29,1.133,0
6/3/2017 22:59,1.081,0
6/3/2017 23:29,1.077,0
6/3/2017 23:59,0.368,0
6/4/2017 0:29,0.387,0
6/4/2017 0:59,0.395,0
6/4/2017 1:29,0.744,0
6/4/2017 1:59,0.703,0
6/4/2017 2:29,1.04,0
6/4/2017 2:59,0.681,0
6/4/2017 3:29,1.06,0
6/4/2017 3:59,0.832,0
6/4/2017 4:29,0.591,0
6/4/2017 4:59,0.878,0
6/4/2017 5:29,0.738,0
6/4/2017 5:59,0.7,0
6/4/2017 6:29,0.676,0
6/4/2017 6:59,0.78,0
6/4/2017 7:29,0.791,0
6/4/2017 7:59,0.663,0
6/4/2017 8:29,0.588,0
6/4/2017 8:59,0.782,0
6/4/2017 9:29,0.927,0
6/4/2017 9:59,0.554,0
6/4/2017 10:29,0.793,0
6/4/2017 10:59,0.613,0
6/4/2017 11:29,0.858,0
6/4/2017 11:59,0.776,0
6/4/2017 12:29,0.785,0
6/4/2017 12:59,0.624,0
6/4/2017 13:29,0.761,0
6/4/2017 13:59,0.788,0
6/4/2017 14:29,0.986,0
6/4/2017 14:59,0.765,0
6/4/2017 15:29,0.792,0
6/4/2017 15:59,1.035,0
6/4/2017 16:29,0.827,0
6/4/2017 16:59,0.706,0
6/4/2017 17:29,0.75,0
6/4/2017 17:59,0.872,0
6/4/2017 18:29,0.783,0
6/4/2017 18:59,0.731,0
6/4/2017 19:29,0.534,0
6/4/2017 19:59,0.471,0
6/4/2017 20:29,0.425,0
6/4/2017 20:59,0.646,0
6/4/2017 21:29,0.746,0
6/4/2017 21:59,0.993,0
6/4/2017 22:29,0.738,0
6/4/2017 22:59,0.62,0
6/4/2017 23:29,0.713,0
6/4/2017 23:59,0.537,0
6/5/2017 0:29,0.569,0
6/5/2017 0:59,0.603,0
6/5/2017 1:29,0.75,0
6/5/2017 1:59,0.703,0
6/5/2017 2:29,0.281,0
6/5/2017 2:59,0.915,0
6/5/2017 3:29,0.815,0
6/5/2017 3:59,1.122,0
6/5/2017 4:29,0.406,0
6/5/2017 4:59,0.582,0
6/5/2017 5:29,0.657,0
6/5/2017 5:59,0.648,0
6/5/2017 6:29,0.242,0
6/5/2017 6:59,0.7,0
6/5/2017 7:29,0.453,0
6/5/2017 7:59,0.28,0
6/5/2017 8:29,0.509,0
6/5/2017 8:59,0.776,0
6/5/2017 9:29,0.363,0
6/5/2017 9:59,0.502,0
6/5/2017 10:29,0.486,0
6/5/2017 10:59,0.607,0
6/5/2017 11:29,0.637,0
6/5/2017 11:59,0.35,0
6/5/2017 12:29,0.238,0
6/5/2017 12:59,0.381,0
6/5/2017 13:29,0.92,0
6/5/2017 13:59,0.43,0
6/5/2017 14:29,0.674,0
6/5/2017 14:59,0.993,0
6/5/2017 15:29,0.721,0
6/5/2017 15:59,0.287,0
6/5/2017 16:29,0.701,0
6/5/2017 16:59,0.325,0
6/5/2017 17:29,0.643,0
6/5/2017 17:59,0.936,0
6/5/2017 18:29,0.418,0
6/5/2017 18:59,0.273,0
6/5/2017 19:29,1.116,0
6/5/2017 19:59,0.808,0
6/5/2017 20:29,0.464,0
6/5/2017 20:59,1.065,0
6/5/2017 21:29,0.248,0
6/5/2017 21:59,1.162,0
6/5/2017 22:29,0.691,0
6/5/2017 22:59,0.718,0
6/5/2017 23:29,1.016,0
6/5/2017 23:59,0.793,0
6/6/2017 0:29,1.104,0
6/6/2017 0:59,1.829,0
6/6/2017 1:29,1.708,0
6/6/2017 1:59,1.265,0
6/6/2017 2:29,1.212,0
6/6/2017 2:59,1.456,0
6/6/2017 3:29,1.522,0
6/6/2017 3:59,1.772,0
6/6/2017 4:29,1.307,0
6/6/2017 4:59,1.438,0
6/6/2017 5:29,1.285,0
6/6/2017 5:59,2.056,0
6/6/2017 6:29,2.145,0
6/6/2017 6:59,2.606,0
6/6/2017 7:29,3.006,0
6/6/2017 7:59,1.685,0
6/6/2017 8:29,0.997,0
6/6/2017 8:59,1.98,0
6/6/2017 9:29,3.564,0
6/6/2017 9:59,1.416,0
6/6/2017 10:29,2.915,0
6/6/2017 10:59,5.411,0
6/6/2017 11:29,6.571,0
6/6/2017 11:59,8.986,0
6/6/2017 12:29,9.556,0
6/6/2017 12:59,8.736,0
6/6/2017 13:29,10.579,0
6/6/2017 13:59,11.201,0
6/6/2017 14:29,11.432,0
6/6/2017 14:59,11.73,0
6/6/2017 15:29,13.263,0
6/6/2017 15:59,12.491,0
6/6/2017 16:29,12.718,0
6/6/2017 16:59,11.152,0
6/6/2017 17:29,12.792,0
6/6/2017 17:59,13.274,0
6/6/2017 18:29,5.567,0
6/6/2017 18:59,1.358,0
6/6/2017 19:29,2.953,0
6/6/2017 19:59,3.545,0
6/6/2017 20:29,2.346,0
6/6/2017 20:59,1.939,0
6/6/2017 21:29,0.882,0
6/6/2017 21:59,1.743,0
6/6/2017 22:29,10.411,0
6/6/2017 22:59,13.937,0
6/6/2017 23:29,18.402,0
6/6/2017 23:59,3.799,1
6/7/2017 0:29,3.178,0
6/7/2017 0:59,4.644,0
6/7/2017 1:29,9.891,0
6/7/2017 1:59,11.905,0
6/7/2017 2:29,12.944,0
6/7/2017 2:59,13.673,0
6/7/2017 3:29,14.294,0
6/7/2017 3:59,13.844,0
6/7/2017 4:29,3.037,0
6/7/2017 4:59,1.728,0
6/7/2017 5:29,9.772,0
6/7/2017 5:59,10.104,0
6/7/2017 6:29,10.749,0
6/7/2017 6:59,10.361,0
6/7/2017 7:29,10.765,0
6/7/2017 7:59,11.655,0
6/7/2017 8:29,10.854,0
6/7/2017 8:59,9.668,0
6/7/2017 9:29,6.884,0
6/7/2017 9:59,1.711,0
6/7/2017 10:29,1.948,0
6/7/2017 10:59,5.337,0
6/7/2017 11:29,6.942,0
6/7/2017 11:59,8.659,0
6/7/2017 12:29,8.965,0
6/7/2017 12:59,9.122,0
6/7/2017 13:29,9.638,0
6/7/2017 13:59,9.694,0
6/7/2017 14:29,10.196,0
6/7/2017 14:59,9.61,0
6/7/2017 15:29,9.295,0
6/7/2017 15:59,10.483,0
6/7/2017 16:29,11.861,0
6/7/2017 16:59,11.082,0
6/7/2017 17:29,12.204,0
6/7/2017 17:59,13.135,0
6/7/2017 18:29,13.142,0
6/7/2017 18:59,12.731,0
6/7/2017 19:29,6.228,0
6/7/2017 19:59,2.178,0
6/7/2017 20:29,2.233,0
6/7/2017 20:59,6.796,0
6/7/2017 21:29,7.705,0
6/7/2017 21:59,8.347,0
6/7/2017 22:29,7.968,0
6/7/2017 22:59,9.098,0
6/7/2017 23:29,7.908,0
6/7/2017 23:59,8.16,0
6/8/2017 0:29,7.712,0
6/8/2017 0:59,8.89,0
6/8/2017 1:29,9.203,0
6/8/2017 1:59,9.408,0
6/8/2017 2:29,9.596,0
6/8/2017 2:59,10.213,0
6/8/2017 3:29,9.989,0
6/8/2017 3:59,10.222,0
6/8/2017 4:29,10.796,0
6/8/2017 4:59,11.219,0
6/8/2017 5:29,11.412,0
6/8/2017 5:59,11.516,0
6/8/2017 6:29,3.145,0
6/8/2017 6:59,1.393,0
6/8/2017 7:29,4.437,0
6/8/2017 7:59,7.416,0
6/8/2017 8:29,7.743,0
6/8/2017 8:59,7.972,0
6/8/2017 9:29,7.969,0
6/8/2017 9:59,7.861,0
6/8/2017 10:29,8.248,0
6/8/2017 10:59,7.941,0
6/8/2017 11:29,1.632,0
6/8/2017 11:59,0.746,0
6/8/2017 12:29,4.764,0
6/8/2017 12:59,7.371,0
6/8/2017 13:29,7.208,0
6/8/2017 13:59,7.559,0
6/8/2017 14:29,7.159,0
6/8/2017 14:59,1.478,0
6/8/2017 15:29,1.104,0
6/8/2017 15:59,1.387,0
6/8/2017 16:29,3.352,0
6/8/2017 16:59,3.099,0
6/8/2017 17:29,3.104,0
6/8/2017 17:59,4.384,0
6/8/2017 18:29,5.869,0
6/8/2017 18:59,4.818,0
6/8/2017 19:29,1.617,0
6/8/2017 19:59,1.249,0
6/8/2017 20:29,1.267,0
6/8/2017 20:59,2.148,0
6/8/2017 21:29,3.225,0
6/8/2017 21:59,4.891,0
6/8/2017 22:29,5.728,0
6/8/2017 22:59,7.077,0
6/8/2017 23:29,7.19,0
6/8/2017 23:59,6.978,0
6/9/2017 0:29,7.258,0
6/9/2017 0:59,6.383,0
6/9/2017 1:29,7.457,0
6/9/2017 1:59,7.336,0
6/9/2017 2:29,2.432,0
6/9/2017 2:59,2.111,0
6/9/2017 3:29,2.39,0
6/9/2017 3:59,3.901,0
6/9/2017 4:29,5.113,0
6/9/2017 4:59,5.78,0
6/9/2017 5:29,5.671,0
6/9/2017 5:59,6.225,0
6/9/2017 6:29,4.836,0
6/9/2017 6:59,5.486,0
6/9/2017 7:29,4.616,0
6/9/2017 7:59,5.459,0
6/9/2017 8:29,5.846,0
6/9/2017 8:59,4.944,0
6/9/2017 9:29,0.973,0
6/9/2017 9:59,1.311,0
6/9/2017 10:29,1.648,0
6/9/2017 10:59,2.29,0
6/9/2017 11:29,2.382,0
6/9/2017 11:59,2.52,0
6/9/2017 12:29,2.172,0
6/9/2017 12:59,3.047,0
6/9/2017 13:29,2.565,0
6/9/2017 13:59,3.266,0
6/9/2017 14:29,2.312,0
6/9/2017 14:59,3.261,0
6/9/2017 15:29,3.483,0
6/9/2017 15:59,3.5,0
6/9/2017 16:29,3.644,0
6/9/2017 16:59,3.994,0
6/9/2017 17:29,1.806,0
6/9/2017 17:59,1.256,0
6/9/2017 18:29,1.643,0
6/9/2017 18:59,2.075,0
6/9/2017 19:29,2.559,0
6/9/2017 19:59,3.115,0
6/9/2017 20:29,3.162,0
6/9/2017 20:59,2.861,0
6/9/2017 21:29,3.064,0
6/9/2017 21:59,2.196,0
6/9/2017 22:29,3.265,0
6/9/2017 22:59,2.905,0
6/9/2017 23:29,3.387,0
6/9/2017 23:59,3.567,0
6/10/2017 0:29,2.076,0
6/10/2017 0:59,1.246,0
6/10/2017 1:29,0.914,0
6/10/2017 1:59,1.684,0
6/10/2017 2:29,2.819,0
6/10/2017 2:59,2.041,0
6/10/2017 3:29,2.188,0
6/10/2017 3:59,2.741,0
6/10/2017 4:29,2.619,0
6/10/2017 4:59,3,0
6/10/2017 5:29,2.61,0
6/10/2017 5:59,2.944,0
6/10/2017 6:29,3.022,0
6/10/2017 6:59,2.786,0
6/10/2017 7:29,2.588,0
6/10/2017 7:59,2.964,0
6/10/2017 8:29,2.443,0
6/10/2017 8:59,3.053,0
6/10/2017 9:29,3.003,0
6/10/2017 9:59,1.421,0
6/10/2017 10:29,1.64,0
6/10/2017 10:59,1.642,0
6/10/2017 11:29,1.609,0
6/10/2017 11:59,1.463,0
6/10/2017 12:29,1.618,0
6/10/2017 12:59,2.039,0
6/10/2017 13:29,1.756,0
6/10/2017 13:59,2.052,0
6/10/2017 14:29,2.1,0
6/10/2017 14:59,1.788,0
6/10/2017 15:29,2.65,0
6/10/2017 15:59,2.507,0
6/10/2017 16:29,2.367,0
6/10/2017 16:59,2.886,0
6/10/2017 17:29,2.384,0
6/10/2017 17:59,2.193,0
6/10/2017 18:29,2.458,0
6/10/2017 18:59,1.924,0
6/10/2017 19:29,2.252,0
6/10/2017 19:59,2.116,0
6/10/2017 20:29,1.441,0
6/10/2017 20:59,2.411,0
6/10/2017 21:29,2.403,0
6/10/2017 21:59,2.51,0
6/10/2017 22:29,2.511,0
6/10/2017 22:59,1.416,0
6/10/2017 23:29,0.991,0
6/10/2017 23:59,1.665,0
6/11/2017 0:29,2.03,0
6/11/2017 0:59,1.622,0
6/11/2017 1:29,2.302,0
6/11/2017 1:59,2.102,0
6/11/2017 2:29,2.082,0
6/11/2017 2:59,2.093,0
6/11/2017 3:29,1.786,0
6/11/2017 3:59,2.713,0
6/11/2017 4:29,2.531,0
6/11/2017 4:59,2.266,0
6/11/2017 5:29,2.47,0
6/11/2017 5:59,2.758,0
6/11/2017 6:29,1.961,0
6/11/2017 6:59,2.371,0
6/11/2017 7:29,2.441,0
6/11/2017 7:59,1.984,0
6/11/2017 8:29,2.087,0
6/11/2017 8:59,1.856,0
6/11/2017 9:29,2.385,0
6/11/2017 9:59,2.32,0
6/11/2017 10:29,1.743,0
6/11/2017 10:59,1.361,0
6/11/2017 11:29,0.801,0
6/11/2017 11:59,1.546,0
6/11/2017 12:29,1.73,0
6/11/2017 12:59,1.775,0
6/11/2017 13:29,1.383,0
6/11/2017 13:59,2.146,0
6/11/2017 14:29,1.882,0
6/11/2017 14:59,1.267,0
6/11/2017 15:29,1.311,0
6/11/2017 15:59,1.974,0
6/11/2017 16:29,1.765,0
6/11/2017 16:59,1.778,0
6/11/2017 17:29,1.89,0
6/11/2017 17:59,2.2,0
6/11/2017 18:29,2.221,0
6/11/2017 18:59,1.821,0
6/11/2017 19:29,1.577,0
6/11/2017 19:59,2.133,0
6/11/2017 20:29,1.558,0
6/11/2017 20:59,1.799,0
6/11/2017 21:29,1.16,0
6/11/2017 21:59,1.272,0
6/11/2017 22:29,1.405,0
6/11/2017 22:59,1.056,0
6/11/2017 23:29,1.654,0
6/11/2017 23:59,1.812,0
6/12/2017 0:29,2.016,0
6/12/2017 0:59,1.859,0
6/12/2017 1:29,1.952,0
6/12/2017 1:59,1.782,0
6/12/2017 2:29,2.081,0
6/12/2017 2:59,1.598,0
6/12/2017 3:29,1.34,0
6/12/2017 3:59,0.944,0
6/12/2017 4:29,1.953,0
6/12/2017 4:59,1.857,0
6/12/2017 5:29,2.044,0
6/12/2017 5:59,1.282,0
6/12/2017 6:29,1.415,0
6/12/2017 6:59,1.537,0
6/12/2017 7:29,1.725,0
6/12/2017 7:59,1.546,0
6/12/2017 8:29,1.92,0
6/12/2017 8:59,0.768,0
6/12/2017 9:29,1.671,0
6/12/2017 9:59,1.363,0
